# flange crystal segment slope_theta intercept_theta slope_phi intercept_phi slope_x intercept_x slope_y intercept_y slope_z intercept_z
6	1	3	-0.1903	120.8875	3.1828	-153.4795	-0.7467	-172.5595	0.0854	-32.6149	-0.4060	-107.1460
6	2	0	-0.2104	125.4930	-2.8458	149.1640	-0.5936	-170.7445	-0.1104	31.9280	-0.2551	-128.1020
6	2	1	-0.1355	120.8435	-2.8957	152.3830	-0.9759	-171.5395	-0.0312	32.6907	-0.6203	-106.8900
6	2	2	-0.1541	121.2680	-4.1923	121.1990	-0.8809	-172.5725	0.0184	11.0256	-0.5925	-106.4660
6	2	3	-0.2278	126.1525	-3.5289	118.3545	-0.9578	-170.1425	-0.0175	10.7728	-0.3893	-128.0730
6	3	0	0.1995	108.9710	-2.7552	161.5730	0.0453	-186.2205	-0.1236	33.6207	-1.1492	-64.8683
6	3	1	0.1885	109.3430	-5.6763	143.1645	0.1364	-185.9480	-0.2914	12.5581	-1.1772	-64.6387
6	3	2	-0.0258	115.5295	-4.4293	126.3130	-0.9219	-175.1150	-0.0638	11.5177	-0.8017	-84.3491
6	3	3	0.0043	115.0305	-2.8417	156.3695	-0.6394	-176.1335	-0.0640	32.8803	-0.8488	-84.6135
7	0	0	0.2312	109.0055	0.6366	-123.5770	0.2289	-108.1845	0.1794	-155.3870	-1.2618	-65.0102
7	0	1	-0.0421	115.2710	0.4838	-122.5050	-0.5550	-100.6725	-0.7148	-147.1100	-0.7277	-85.4145
7	0	2	-0.0487	115.5765	0.8459	-130.2780	-0.7188	-115.5590	-0.5697	-132.0020	-0.8075	-84.2999
7	0	3	0.2184	109.2965	0.8153	-130.6710	0.0443	-122.7960	0.1712	-140.1990	-1.2232	-64.5114
7	1	0	-0.2211	125.3020	0.7121	-121.6905	-0.5639	-97.7453	-0.5898	-143.5065	-0.3105	-127.1385
7	1	1	-0.2490	125.9380	0.6546	-128.1435	-0.6131	-112.5935	-0.8120	-128.0505	-0.2970	-127.0250
7	1	2	-0.1766	121.2310	0.5505	-129.3730	-0.9832	-113.6695	-0.9607	-129.3425	-0.5447	-106.1605
7	1	3	-0.1634	120.8585	0.6952	-122.4340	-0.4331	-99.0180	-0.4285	-145.0805	-0.4141	-107.1940
7	2	0	-0.2417	125.4130	1.1069	-139.0385	-0.5486	-143.0890	-0.7894	-96.9618	-0.1630	-127.5795
7	2	1	-0.1174	120.7270	1.0531	-140.5015	-0.3863	-145.3815	-0.5538	-98.6234	-0.5924	-106.7320
7	2	2	-0.2031	121.2835	0.9011	-136.5855	-0.7749	-129.8490	-0.7724	-114.0900	-0.4281	-106.4310
